fuente_id,clasificacion,fecha_envio,estado_informe,envio_id,caracteristicas_informe
ID-9249,Secundario,2023-12-27T13:04:41.257000,Validado,9583,Cumple
ID-9253,Secundario,2024-02-06T17:52:01.473000,Validado parcialmente,10130,No cumple
ID-9253,Secundario,2024-02-06T17:52:01.473000,Validado parcialmente,10130,No cumple
ID-9245,Secundario,2023-12-27T17:49:34.680000,Validado,9604,Cumple
ID-9245,Secundario,2023-12-27T18:24:03.403000,Validado,9608,Cumple
ID-9244,Secundario,2024-01-03T17:52:48.173000,Validado,9815,Cumple
ID-9244,Secundario,2024-01-03T17:52:54.070000,Validado,9816,Cumple
ID-9244,Secundario,2024-01-03T18:08:30.110000,Validado,9817,Cumple
ID-9240,Secundario,2024-02-06T16:03:55.163000,Validado,10688,Cumple
ID-9240,Secundario,2024-02-06T17:05:15.903000,Validado,10689,Cumple
ID-11023,Secundario,2022-12-26T15:40:58.807000,Validado,4434,Cumple
ID-11023,Secundario,2024-02-28T17:08:05.930000,Validado,10929,Cumple
ID-11020,Secundario,2024-02-29T12:22:54.997000,Validado,10930,Cumple
ID-11020,Secundario,2023-09-28T17:08:57.473000,Validado,4453,No cumple
ID-11020,Secundario,2023-09-28T17:08:57.473000,Validado,4453,Cumple
ID-11019,Secundario,2023-09-28T17:09:53.040000,Validado,4436,No cumple
ID-11019,Secundario,2023-09-28T17:09:53.040000,Validado,4436,Cumple
ID-11019,Secundario,2024-02-29T13:27:30.153000,Validado,10931,Cumple
ID-11022,Secundario,2024-02-29T17:17:23.403000,Validado,10937,Cumple
ID-11022,Secundario,2023-09-28T17:10:43.883000,Rechazado,4454,No cumple
ID-11022,Secundario,2023-09-28T17:10:43.883000,Rechazado,4454,No cumple
ID-11022,Secundario,2023-10-25T16:20:50.110000,Validado,8801,Cumple
ID-11021,Secundario,2023-11-10T12:43:48.497000,Rechazado,8813,No cumple
ID-11021,Secundario,2023-11-10T12:43:48.497000,Rechazado,8813,No cumple
ID-11021,Secundario,2023-09-28T17:11:54.337000,Rechazado,4455,No cumple
ID-11021,Secundario,2023-09-28T17:11:54.337000,Rechazado,4455,No cumple
ID-11021,Secundario,2024-02-29T17:29:56.000000,Validado,10940,Cumple
ID-11021,Secundario,2024-02-27T18:54:39.120000,Con observaciones,10922,No cumple
ID-15108,Secundario,2024-03-07T11:56:16.923000,Validado,10999,Cumple
ID-4840,Secundario,2024-01-10T16:00:17.460000,Validado,10106,Cumple
ID-4840,Secundario,2022-08-16T12:16:59.467000,Recepcionado,2797,N/D
ID-4841,Secundario,2022-08-16T12:18:27.763000,Recepcionado,2816,N/D
ID-4841,Secundario,2024-01-10T16:49:51.113000,Validado,10108,Cumple
ID-11845,Principal,2024-01-12T11:29:44.273000,Validado parcialmente,4827,No cumple
ID-11845,Principal,2024-01-12T11:29:44.273000,Validado parcialmente,4827,No cumple
ID-11845,Principal,2024-05-13T10:21:58.870000,Validado,10132,No cumple
ID-11845,Principal,2024-05-13T10:21:58.870000,Validado,10132,Cumple
ID-11845,Principal,2024-05-13T10:21:58.870000,Validado,10132,Cumple
ID-11845,Principal,2024-05-13T10:21:58.870000,Validado,10132,No cumple
ID-11845,Principal,2024-05-13T10:21:58.870000,Validado,10132,Cumple
ID-11845,Principal,2024-05-13T10:21:58.870000,Validado,10132,Cumple
ID-1442,Principal,2023-05-29T12:59:36.640000,Validado,7084,Cumple
ID-1443,Principal,2023-05-30T16:14:07.810000,Validado,7137,Cumple
ID-1445,Principal,2023-05-31T15:03:55.960000,Validado,7170,Cumple
ID-1444,Principal,2023-05-30T16:29:18.747000,Validado,7138,Cumple
ID-1446,Principal,2023-05-31T15:20:14.123000,Validado,7173,Cumple
ID-1447,Principal,2023-05-31T15:12:50.723000,Validado,7172,Cumple
ID-8757,Principal,2023-05-18T16:51:54.913000,Validado,6907,Cumple
ID-8758,Principal,2024-02-12T11:31:39.787000,Validado,7982,No cumple
ID-8758,Principal,2024-02-12T11:31:39.787000,Validado,7982,Cumple
ID-8759,Principal,2023-05-18T17:16:23.747000,Validado,6960,Cumple
ID-8754,Principal,2023-05-18T17:07:29.720000,Validado,6959,Cumple
ID-8760,Principal,2023-05-18T17:23:47.823000,Validado,6961,Cumple
ID-12967,Principal,2023-08-17T11:54:04.193000,Validado,8081,Cumple
ID-11835,Principal,2022-12-21T17:54:38.707000,Con observaciones,4279,No cumple
ID-11834,Principal,2023-07-05T15:36:44.163000,Validado,7608,Cumple
ID-11834,Principal,2022-12-21T17:56:08.870000,Con observaciones,4278,No cumple
ID-11834,Principal,2022-12-21T17:56:46.487000,Con observaciones,4283,No cumple
ID-6341,Secundario,2022-05-11T16:17:25.647000,Recepcionado,1812,N/D
ID-6333,Secundario,2022-12-12T09:55:31.590000,Validado,4184,Cumple
ID-6333,Secundario,2022-03-30T11:37:49.793000,Recepcionado,499,N/D
ID-6333,Secundario,2023-11-28T13:51:48.680000,Validado,9127,Cumple
ID-6332,Secundario,2023-09-07T13:01:05.077000,Validado,8340,Cumple
ID-6332,Secundario,2023-12-29T13:48:42.693000,Validado,9698,Cumple
ID-6332,Secundario,2022-03-30T10:37:34.323000,Recepcionado,481,N/D
ID-6332,Secundario,2022-12-09T14:49:29.977000,Validado,4177,Cumple
ID-6334,Secundario,2024-02-14T17:51:19.440000,Validado,10771,Cumple
ID-6334,Secundario,2022-03-30T10:54:42.630000,Recepcionado,489,N/D
ID-6334,Secundario,2022-12-09T14:10:58.063000,Validado,4175,Cumple
ID-6334,Secundario,2023-05-31T15:08:16.587000,Validado,7171,Cumple
ID-6335,Secundario,2023-05-31T15:26:56.540000,Validado,7174,Cumple
ID-6335,Secundario,2022-12-09T14:30:16.463000,Validado,4176,Cumple
ID-6335,Secundario,2022-03-30T11:04:10.567000,Recepcionado,491,N/D
ID-6335,Secundario,2024-02-14T18:02:06.560000,Validado,10772,Cumple
ID-6336,Principal,2023-11-28T14:23:30.147000,Validado,9128,Cumple
ID-6336,Principal,2022-12-12T09:27:12.933000,Validado,4183,Cumple
ID-6336,Principal,2022-03-30T11:24:00.210000,Recepcionado,495,N/D
ID-6337,Principal,2022-03-30T11:49:00.083000,Recepcionado,501,N/D
ID-6337,Principal,2022-12-12T10:11:15.603000,Validado,4185,Cumple
ID-6337,Principal,2023-11-28T14:38:41.403000,Validado,9129,Cumple
ID-6337,Principal,2023-12-20T17:47:29.130000,Validado,9480,Cumple
ID-3283,Principal,2022-12-26T13:47:06.207000,Validado,4442,Cumple
ID-3283,Principal,2023-05-31T14:54:26.133000,Validado,7169,Cumple
ID-3285,Principal,2023-11-16T10:58:16.643000,Validado,8984,Cumple
ID-3285,Principal,2022-12-26T14:54:05.680000,Validado,4445,Cumple
ID-3285,Principal,2022-03-30T12:21:48.970000,Recepcionado,508,N/D
ID-3286,Principal,2022-03-30T13:18:38.547000,Recepcionado,512,N/D
ID-3286,Principal,2022-12-26T15:11:47.620000,Validado,4447,Cumple
ID-3286,Principal,2023-11-17T13:56:19.863000,Validado,8995,Cumple
ID-3286,Principal,2024-04-18T09:43:35.963000,Validado,11664,Cumple
ID-3287,Principal,2023-10-02T12:53:58.423000,Validado,8555,Cumple
ID-3287,Principal,2022-12-26T14:23:31.330000,Validado,4444,Cumple
ID-3287,Principal,2022-03-30T12:14:24.463000,Recepcionado,504,N/D
ID-3284,Principal,2022-12-26T14:09:34.770000,Validado,4443,Cumple
ID-3284,Principal,2023-11-28T13:13:25.053000,Validado,9124,Cumple
ID-13601,Secundario,2022-12-14T13:30:45.793000,Validado,2152,No cumple
ID-13601,Secundario,2022-12-14T13:30:45.793000,Validado,2152,Cumple
ID-13601,Secundario,2022-12-14T13:32:22.040000,Validado,2153,Cumple
ID-13601,Secundario,2023-12-15T17:10:12.987000,Validado,9331,Cumple
ID-336,Principal,2023-08-28T13:39:38.960000,Validado,8219,Cumple
ID-336,Principal,2022-11-18T15:12:34.630000,Validado,3804,Cumple
ID-337,Principal,2022-11-17T15:32:24.090000,Validado,3805,Cumple
ID-1406,Principal,2024-04-26T09:01:02.463000,Validado,11802,Cumple
ID-1407,Secundario,2024-04-26T15:42:46.653000,Validado,11863,Cumple
ID-5065,Principal,2023-07-18T13:18:35.853000,Validado,7703,Cumple
ID-5065,Principal,2023-07-18T16:15:35.223000,Validado,7708,Cumple
ID-8945,Secundario,2023-05-19T16:46:16.250000,Validado,6753,Cumple
ID-8945,Secundario,2022-08-29T11:01:56.287000,Validado,2863,Cumple
ID-8944,Secundario,2022-08-29T11:03:15.627000,Validado,2864,Cumple
ID-2674,Secundario,2022-08-31T15:14:49.567000,Validado,3090,Cumple
ID-19702,Secundario,2022-08-31T17:12:42.717000,Validado,3154,Cumple
ID-19701,Secundario,2022-08-31T15:19:10.737000,Validado,2576,Cumple
ID-2675,Secundario,2022-08-31T15:52:30.587000,Validado,3149,Cumple
ID-2675,Secundario,2023-09-14T01:11:05.307000,Validado,8390,Cumple
ID-2676,Secundario,2023-09-14T01:30:20.590000,Validado,8393,Cumple
ID-2676,Secundario,2024-03-28T18:39:05.053000,Validado,11385,Cumple
ID-2677,Secundario,2022-08-31T16:46:20.733000,Validado,3153,Cumple
ID-2677,Secundario,2024-04-02T23:02:07.653000,Validado,11440,Cumple
ID-2677,Secundario,2023-11-23T23:37:01.830000,Validado,8392,No cumple
ID-2677,Secundario,2023-11-23T23:37:01.830000,Validado,8392,Cumple
ID-2681,Secundario,2023-11-23T22:54:02.773000,Validado,3155,No cumple
ID-2681,Secundario,2023-11-23T22:54:02.773000,Validado,3155,Cumple
ID-2682,Secundario,2023-09-14T01:46:55.150000,Validado,8401,Cumple
ID-2682,Secundario,2022-08-31T16:07:01.800000,Validado,3151,Cumple
ID-2683,Secundario,2022-08-31T16:18:26.207000,Validado,3152,Cumple
ID-2683,Secundario,2023-09-14T01:40:42.200000,Validado,8400,Cumple
ID-2678,Secundario,2022-08-31T17:53:33.337000,Validado,3156,Cumple
ID-2672,Secundario,2022-09-21T16:12:18.930000,Validado,3307,Cumple
ID-2672,Secundario,2022-09-21T16:12:32.967000,Validado,3308,Cumple
ID-2673,Secundario,2024-05-08T13:38:29.640000,Validado,3309,No cumple
ID-2673,Secundario,2024-05-08T13:38:29.640000,Validado,3309,Cumple
ID-2673,Secundario,2023-11-24T00:11:37.250000,Validado,3311,No cumple
ID-2673,Secundario,2023-11-24T00:11:37.250000,Validado,3311,Cumple
ID-2673,Secundario,2023-09-14T10:06:43.950000,Validado,3310,No cumple
ID-2673,Secundario,2023-09-14T10:06:43.950000,Validado,3310,Cumple
ID-2228,Principal,2022-12-14T18:11:00.473000,Con observaciones,3176,No cumple
ID-2228,Principal,2022-12-15T10:43:29.207000,Con observaciones,4252,No cumple
ID-9004,Principal,2022-04-07T22:27:14.650000,Recepcionado,943,N/D
ID-9004,Principal,2023-02-22T14:04:43.807000,Validado,5529,Cumple
ID-9002,Principal,2023-02-22T12:32:05.847000,Validado,5511,Cumple
ID-9002,Principal,2022-04-07T22:35:09.010000,Recepcionado,948,N/D
ID-9012,Secundario,2023-02-22T14:22:12.137000,Validado,5532,Cumple
ID-9012,Secundario,2022-04-07T22:29:50.767000,Recepcionado,941,N/D
ID-9013,Secundario,2022-04-07T22:30:23.683000,Recepcionado,942,N/D
ID-9013,Secundario,2023-02-22T14:29:59.683000,Validado,5533,Cumple
ID-9010,Secundario,2022-04-07T22:31:03.967000,Recepcionado,939,N/D
ID-9015,Secundario,2023-02-22T14:14:37.233000,Validado,5531,Cumple
ID-9015,Secundario,2022-04-07T22:26:09.583000,Recepcionado,944,N/D
ID-9011,Secundario,2022-04-07T22:32:28.103000,Recepcionado,940,N/D
ID-9011,Secundario,2023-02-22T13:32:24.120000,Validado,5525,Cumple
ID-9014,Secundario,2023-02-23T17:23:42.307000,Validado,5601,Cumple
ID-9014,Secundario,2022-04-07T22:28:46.483000,Recepcionado,945,N/D
ID-9003,Principal,2023-02-22T13:57:48.943000,Validado,5528,Cumple
ID-9003,Principal,2022-04-07T22:28:04.560000,Recepcionado,946,N/D
ID-3518,Principal,2022-11-25T18:03:53.813000,Con observaciones,3904,No cumple
ID-9035,Principal,2023-05-23T15:14:47.807000,Validado,6988,Cumple
ID-9034,Principal,2023-05-23T14:56:40.930000,Validado,6987,Cumple
ID-8780,Principal,2024-02-27T13:08:43.630000,Validado,10913,Cumple
ID-8780,Principal,2024-02-21T17:27:06.787000,Validado,10866,Cumple
ID-8781,Principal,2024-02-21T18:17:14.373000,Validado,10870,Cumple
ID-8781,Principal,2024-02-27T15:33:12.323000,Validado,10917,Cumple
ID-3916,Principal,2023-08-16T11:54:09.977000,Validado,8037,Cumple
ID-3916,Principal,2022-04-12T14:13:46.577000,Recepcionado,650,N/D
ID-3916,Principal,2022-10-24T11:20:15.320000,Validado,3615,Cumple
ID-3943,Principal,2022-11-02T11:31:31.897000,Validado,3708,Cumple
ID-3943,Principal,2022-04-12T14:59:21.147000,Recepcionado,728,N/D
ID-3943,Principal,2023-05-08T11:05:55.137000,Validado,6843,Cumple
ID-3943,Principal,2024-01-15T17:56:30.107000,Validado,10157,Cumple
ID-3909,Principal,2023-01-03T12:50:19.050000,Validado,4782,Cumple
ID-3909,Principal,2022-11-02T11:04:19.157000,Validado,3699,Cumple
ID-3909,Principal,2022-04-12T14:57:44.650000,Recepcionado,729,N/D
ID-3909,Principal,2023-12-11T15:09:44.207000,Validado,9286,Cumple
ID-3937,Principal,2022-11-15T10:07:40.423000,Validado,3791,Cumple
ID-3937,Principal,2022-04-12T16:46:07.150000,Recepcionado,730,N/D
ID-3937,Principal,2023-07-27T13:32:48.147000,Validado,7819,Cumple
ID-3938,Principal,2023-11-13T13:56:29.483000,Validado,8948,Cumple
ID-3938,Principal,2022-04-12T15:00:49.833000,Recepcionado,731,N/D
ID-3938,Principal,2022-11-03T13:01:41.243000,Validado,3726,Cumple
ID-3939,Principal,2022-04-12T15:02:18.060000,Recepcionado,732,N/D
ID-3939,Principal,2023-01-03T13:05:00.430000,Validado,4784,Cumple
ID-3939,Principal,2023-12-11T14:42:57.790000,Validado,9281,Cumple
ID-3940,Principal,2023-07-27T12:22:47.230000,Validado,7810,Cumple
ID-3940,Principal,2022-04-12T15:10:14.730000,Recepcionado,1067,N/D
ID-3940,Principal,2022-11-03T10:53:46.703000,Validado,3713,Cumple
ID-3941,Principal,2022-11-03T11:54:29.017000,Validado,3717,Cumple
ID-3941,Principal,2022-04-12T15:16:51.137000,Recepcionado,755,N/D
ID-3941,Principal,2023-07-27T13:18:33.217000,Validado,7816,Cumple
ID-3942,Principal,2023-07-27T13:13:36.770000,Validado,7815,Cumple
ID-3942,Principal,2022-04-12T15:12:46.937000,Recepcionado,757,N/D
ID-3942,Principal,2022-11-03T11:01:11.397000,Validado,3714,Cumple
ID-3908,Principal,2022-04-12T15:14:59.870000,Recepcionado,773,N/D
ID-3908,Principal,2023-05-08T14:09:24.633000,Validado,3712,No cumple
ID-3908,Principal,2023-05-08T14:09:24.633000,Validado,3712,Cumple
ID-3908,Principal,2023-07-27T13:01:02.203000,Validado,7812,Cumple
ID-3919,Principal,2024-01-18T16:01:13.950000,Validado,10324,Cumple
ID-3919,Principal,2023-05-08T13:54:49.063000,Validado,6861,Cumple
ID-3919,Principal,2022-11-14T17:19:51.500000,Validado,3788,Cumple
ID-3919,Principal,2022-04-12T16:47:20.610000,Recepcionado,1194,N/D
ID-3921,Principal,2023-06-19T17:33:08.623000,Validado,6860,Cumple
ID-3921,Principal,2024-04-17T11:36:29.617000,Validado,11634,Cumple
ID-3921,Principal,2022-11-22T15:46:51.467000,Validado,3796,Cumple
ID-3921,Principal,2022-04-12T15:27:06.237000,Recepcionado,1204,N/D
ID-3921,Principal,2023-05-08T13:43:21.187000,Validado,6859,Cumple
ID-3920,Principal,2022-04-12T15:22:21.890000,Recepcionado,1191,N/D
ID-3920,Principal,2022-11-03T10:24:03.210000,Validado,3710,Cumple
ID-3920,Principal,2023-12-11T14:59:06.647000,Validado,9284,Cumple
ID-3920,Principal,2023-06-19T17:47:55.533000,Validado,6842,No cumple
ID-3920,Principal,2023-06-19T17:47:55.533000,Validado,6842,Cumple
ID-3922,Principal,2022-04-12T15:28:39.597000,Recepcionado,1073,N/D
ID-3922,Principal,2022-11-03T13:40:08.743000,Validado,3728,Cumple
ID-3922,Principal,2023-08-16T11:58:25.243000,Validado,8038,Cumple
ID-3923,Principal,2023-12-11T14:29:12.947000,Validado,9278,Cumple
ID-3923,Principal,2022-11-03T13:06:57.340000,Validado,3727,Cumple
ID-3923,Principal,2022-04-12T15:29:59.920000,Recepcionado,1208,N/D
ID-3924,Principal,2022-04-12T15:21:05.510000,Recepcionado,1206,N/D
ID-3924,Principal,2022-10-26T14:48:28.880000,Validado,3636,Cumple
ID-3924,Principal,2023-08-11T16:51:59.103000,Validado,8029,Cumple
ID-3925,Principal,2023-05-08T12:22:13.480000,Validado,6850,Cumple
ID-3925,Principal,2022-10-21T10:58:52.897000,Validado,3592,Cumple
ID-3925,Principal,2022-04-12T15:33:06.187000,Recepcionado,1199,N/D
ID-3925,Principal,2024-01-23T16:31:00.137000,Validado,10313,No cumple
ID-3925,Principal,2024-01-23T16:31:00.137000,Validado,10313,Cumple
ID-3929,Principal,2022-04-12T15:45:27.463000,Recepcionado,1082,N/D
ID-3929,Principal,2022-11-03T11:27:34.167000,Validado,3715,Cumple
ID-3929,Principal,2023-08-11T16:17:25.093000,Validado,8000,Cumple
ID-3926,Principal,2024-04-17T12:00:57.457000,Validado,11638,Cumple
ID-3926,Principal,2023-08-11T16:11:49.033000,Validado,7998,Cumple
ID-3926,Principal,2022-04-12T15:36:13.767000,Recepcionado,1205,N/D
ID-3926,Principal,2022-10-21T15:43:21.307000,Validado,3595,Cumple
ID-3927,Principal,2022-04-12T15:40:00.700000,Recepcionado,1188,N/D
ID-3927,Principal,2023-07-20T16:26:38.903000,Validado,3695,No cumple
ID-3927,Principal,2023-07-20T16:26:38.903000,Validado,3695,Cumple
ID-3927,Principal,2023-10-20T11:43:37.643000,Validado,8737,Cumple
ID-3928,Principal,2023-10-20T11:45:20.350000,Validado,8739,Cumple
ID-3928,Principal,2023-07-20T16:28:03.553000,Validado,3667,No cumple
ID-3928,Principal,2023-07-20T16:28:03.553000,Validado,3667,Cumple
ID-3928,Principal,2022-04-12T15:43:54.530000,Recepcionado,1207,N/D
ID-3930,Principal,2023-08-16T11:42:00.010000,Validado,8030,Cumple
ID-3930,Principal,2023-07-20T16:25:01.330000,Validado,3627,No cumple
ID-3930,Principal,2023-07-20T16:25:01.330000,Validado,3627,Cumple
ID-3930,Principal,2022-04-12T14:04:51.003000,Recepcionado,727,N/D
ID-3930,Principal,2022-03-31T09:03:52.010000,Recepcionado,574,N/D
ID-3936,Principal,2024-03-04T13:15:20.163000,Validado,10954,Cumple
ID-3936,Principal,2024-01-23T15:54:32.687000,Rechazado,8740,No cumple
ID-3936,Principal,2024-01-23T15:54:32.687000,Rechazado,8740,No cumple
ID-3936,Principal,2022-04-12T16:45:09.763000,Recepcionado,1189,N/D
ID-3936,Principal,2022-10-28T14:20:38.430000,Validado,3694,Cumple
ID-3931,Principal,2022-04-12T15:48:21.953000,Recepcionado,1065,N/D
ID-3931,Principal,2023-07-20T16:35:42.407000,Validado,3697,No cumple
ID-3931,Principal,2023-07-20T16:35:42.407000,Validado,3697,Cumple
ID-3931,Principal,2023-10-20T15:53:45.533000,Validado,8746,No Evaluado
ID-3931,Principal,2023-10-20T15:53:45.533000,Validado,8746,Cumple
ID-3932,Principal,2023-12-11T14:52:19.697000,Validado,9282,Cumple
ID-3932,Principal,2022-04-12T16:26:11.353000,Recepcionado,1193,N/D
ID-3932,Principal,2022-11-03T10:35:12.763000,Validado,3711,Cumple
ID-3933,Principal,2022-11-03T13:42:54.700000,Validado,3729,Cumple
ID-3933,Principal,2022-04-12T16:35:50.083000,Recepcionado,1192,N/D
ID-3933,Principal,2023-08-11T16:45:17.123000,Validado,8028,Cumple
ID-3933,Principal,2024-01-18T16:08:44.397000,Validado,10312,Cumple
ID-3934,Principal,2022-04-13T09:19:05.740000,Recepcionado,1246,N/D
ID-3934,Principal,2022-11-18T12:14:44.837000,Validado,3841,Cumple
ID-3935,Principal,2022-10-21T11:22:46.437000,Validado,3593,Cumple
ID-3935,Principal,2022-04-12T16:39:51.863000,Recepcionado,1201,N/D
ID-3935,Principal,2023-08-11T15:56:23.070000,Validado,7995,Cumple
ID-3911,Principal,2022-10-20T15:35:00.350000,Validado,3577,Cumple
ID-3911,Principal,2022-04-12T13:59:45.467000,Recepcionado,1228,N/D
ID-3911,Principal,2022-04-04T15:39:45.543000,Recepcionado,688,N/D
ID-3911,Principal,2023-08-18T10:33:21.440000,Validado,7993,No cumple
ID-3911,Principal,2023-08-18T10:33:21.440000,Validado,7993,Cumple
ID-3912,Principal,2023-08-11T16:40:41.223000,Validado,8023,Cumple
ID-3912,Principal,2022-04-12T14:08:36.953000,Recepcionado,719,N/D
ID-3912,Principal,2022-10-26T14:38:33.140000,Validado,3635,Cumple
ID-3915,Principal,2022-11-03T12:48:41.407000,Validado,3725,Cumple
ID-3915,Principal,2022-04-04T09:56:12.363000,Recepcionado,680,N/D
ID-3915,Principal,2023-11-13T12:57:26.340000,Validado,8946,Cumple
ID-3915,Principal,2024-01-16T12:03:08.337000,Validado,8947,No cumple
ID-3915,Principal,2024-01-16T12:03:08.337000,Validado,8947,Cumple
ID-3918,Principal,2022-04-12T14:42:30.017000,Recepcionado,724,N/D
ID-3918,Principal,2022-10-20T16:25:51.360000,Validado,3579,Cumple
ID-3918,Principal,2023-08-11T16:36:31.963000,Validado,8012,Cumple
ID-3910,Principal,2024-01-15T16:54:55.107000,Validado,8751,No cumple
ID-3910,Principal,2024-01-15T16:54:55.107000,Validado,8751,Cumple
ID-3910,Principal,2022-04-12T15:11:27.763000,Recepcionado,1235,N/D
ID-3910,Principal,2022-10-21T10:43:38.747000,Validado,3591,Cumple
ID-3910,Secundario,2022-10-21T15:24:51.680000,Validado,3594,Cumple
ID-3910,Secundario,2022-04-12T14:39:41.560000,Recepcionado,1234,N/D
ID-3910,Secundario,2023-08-16T11:49:41.353000,Validado,7976,Cumple
ID-3917,Principal,2024-01-18T16:15:23.993000,Validado,10296,Cumple
ID-3917,Principal,2022-10-28T11:39:21.503000,Validado,3637,Cumple
ID-3917,Principal,2022-04-12T14:19:48.587000,Recepcionado,721,N/D
ID-3913,Principal,2022-04-12T10:10:56.077000,Recepcionado,717,N/D
ID-3913,Principal,2023-01-03T13:14:01.040000,Validado,4785,Cumple
ID-3913,Principal,2024-01-23T16:05:21.240000,Validado,10301,No cumple
ID-3913,Principal,2024-01-23T16:05:21.240000,Validado,10301,Cumple
ID-3914,Principal,2023-12-11T13:20:18.063000,Validado,9271,Cumple
ID-3914,Principal,2022-04-12T14:56:02.490000,Recepcionado,725,N/D
ID-3914,Principal,2022-11-03T14:02:22.363000,Validado,3730,Cumple
ID-3882,Secundario,2023-07-27T13:05:52.020000,Validado,7814,Cumple
ID-3882,Secundario,2022-11-03T14:32:22.967000,Validado,3724,Cumple
ID-3885,Secundario,2022-04-12T15:06:16.970000,Recepcionado,736,N/D
ID-3885,Secundario,2022-11-02T11:46:14.387000,Validado,3709,Cumple
ID-3885,Secundario,2023-05-08T11:40:16.663000,Validado,6846,Cumple
ID-3885,Secundario,2024-01-23T16:56:30.433000,Validado,10360,Cumple
ID-3886,Secundario,2023-12-11T15:13:39.217000,Validado,9287,Cumple
ID-3886,Secundario,2023-05-08T14:03:55.903000,Validado,4783,No cumple
ID-3886,Secundario,2023-05-08T14:03:55.903000,Validado,4783,Cumple
ID-3886,Secundario,2022-04-12T15:08:31.083000,Recepcionado,745,N/D
ID-3888,Secundario,2023-12-11T13:53:32.680000,Validado,9277,Cumple
ID-3888,Secundario,2022-11-18T11:50:49.233000,Validado,3830,Cumple
ID-3888,Secundario,2022-04-12T15:34:43.820000,Recepcionado,1079,N/D
ID-3887,Secundario,2022-04-12T15:19:32.270000,Recepcionado,1195,N/D
ID-3887,Secundario,2022-10-20T17:30:35.793000,Validado,3582,Cumple
ID-3887,Secundario,2023-05-08T11:25:20.033000,Validado,6844,Cumple
ID-3887,Secundario,2024-01-23T16:20:03.263000,Validado,10309,No cumple
ID-3887,Secundario,2024-01-23T16:20:03.263000,Validado,10309,Cumple
ID-3907,Secundario,2022-11-14T17:28:49.430000,Validado,3789,Cumple
ID-3907,Secundario,2023-05-08T12:52:29.433000,Validado,6854,Cumple
ID-3884,Secundario,2023-05-08T13:06:33.440000,Validado,6857,Cumple
ID-3884,Secundario,2022-11-14T18:01:06.230000,Validado,3790,Cumple
ID-3884,Secundario,2024-04-17T11:10:49.713000,Validado,11632,Cumple
ID-3900,Secundario,2023-12-11T14:34:01.947000,Validado,9279,Cumple
ID-3900,Secundario,2023-01-03T12:35:59.290000,Validado,4781,Cumple
ID-3901,Secundario,2023-01-03T11:32:22.670000,Validado,4778,Cumple
ID-3901,Secundario,2023-12-11T14:38:25.343000,Validado,9280,Cumple
ID-3902,Secundario,2024-04-17T12:13:07.560000,Validado,11640,Cumple
ID-3902,Secundario,2023-05-08T12:31:19.483000,Validado,6852,Cumple
ID-3902,Secundario,2022-11-15T10:17:32.370000,Validado,3792,Cumple
ID-3874,Secundario,2023-01-03T13:37:15.027000,Validado,4787,Cumple
ID-3874,Secundario,2023-12-11T15:04:11.250000,Validado,9285,Cumple
ID-3875,Secundario,2022-11-03T14:33:12.357000,Validado,3731,Cumple
ID-3875,Secundario,2023-12-11T13:34:41.597000,Validado,9273,Cumple
ID-3906,Secundario,2022-11-03T14:29:54.433000,Validado,3719,Cumple
ID-3906,Secundario,2023-07-27T13:22:46.257000,Validado,7817,Cumple
ID-3877,Secundario,2022-11-03T14:30:49.400000,Validado,3720,Cumple
ID-3877,Secundario,2023-07-27T13:26:29.513000,Validado,7818,Cumple
ID-3876,Secundario,2023-07-27T13:58:58.083000,Validado,7820,Cumple
ID-3876,Secundario,2022-11-03T14:31:37.163000,Validado,3722,Cumple
ID-3883,Secundario,2023-01-03T12:00:52.140000,Validado,4779,Cumple
ID-3883,Secundario,2023-06-19T17:22:54.697000,Validado,6858,No cumple
ID-3883,Secundario,2023-06-19T17:22:54.697000,Validado,6858,Cumple
ID-3904,Secundario,2023-01-03T11:06:29.283000,Validado,4775,Cumple
ID-3904,Secundario,2024-01-18T16:14:07.053000,Validado,10299,Cumple
ID-3878,Secundario,2024-04-17T11:25:10.463000,Validado,11633,Cumple
ID-3878,Secundario,2022-11-15T11:12:12.603000,Validado,3795,Cumple
ID-3878,Secundario,2023-05-08T12:46:50.947000,Validado,6853,Cumple
ID-3881,Secundario,2022-11-18T11:43:56.487000,Validado,3829,Cumple
ID-3881,Secundario,2023-12-11T13:47:47.860000,Validado,9276,Cumple
ID-3905,Secundario,2023-12-11T13:28:57.397000,Validado,9272,Cumple
ID-3905,Secundario,2022-11-03T14:28:13.860000,Validado,3718,Cumple
ID-3880,Secundario,2023-12-11T15:18:27.787000,Validado,9288,Cumple
ID-3880,Secundario,2023-01-03T11:23:23.193000,Validado,4776,Cumple
ID-3903,Secundario,2023-12-11T13:40:28.583000,Validado,9274,Cumple
ID-3903,Secundario,2022-11-03T14:34:01.020000,Validado,3732,Cumple
ID-3879,Secundario,2023-01-03T13:23:14.427000,Validado,4786,Cumple
ID-3879,Secundario,2024-01-18T16:11:53.610000,Validado,10305,Cumple
ID-3893,Secundario,2022-11-03T11:38:45.530000,Validado,3716,Cumple
ID-3893,Secundario,2024-04-17T11:46:01.100000,Validado,11636,Cumple
ID-3893,Secundario,2023-07-27T12:45:40.130000,Validado,7811,Cumple
ID-2374,Principal,2022-04-12T08:25:04.713000,Recepcionado,1223,N/D
